"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2022",5.26,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2021",7.84,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2021",16.21,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2021",6.35,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2021",6.97,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2021",14.5,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2021",5.62,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2021",8.98,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2021",18.46,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2021",7.3,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2020",9.42,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2020",19.25,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2020",7.69,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2020",8.57,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2020",17.29,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2020",7.02,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2020",10.53,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2020",21.9,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2020",8.57,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2019",6.42,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2019",14.94,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2019",4.86,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2019",5.76,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2019",13.54,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2019",4.31,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2019",7.29,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2019",16.81,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2019",5.57,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2018",6.48,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2018",15.02,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2018",4.89,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2018",5.86,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2018",13.64,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2018",4.39,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2018",7.29,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2018",16.88,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2018",5.54,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2017",6.72,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2017",15.23,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2017",5.1,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2017",6.1,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2017",13.82,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2017",4.62,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2017",7.53,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2017",17.15,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2017",5.74,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2016",6.75,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2016",15.27,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2016",5.12,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2016",6.19,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2016",13.86,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2016",4.7,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2016",7.49,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2016",17.17,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2016",5.66,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2015",6.2,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2015",13.79,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2015",4.72,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2015",5.68,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2015",12.47,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2015",4.33,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2015",6.89,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2015",15.6,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2015",5.23,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2014",6.2,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2014",13.5,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2014",4.74,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2014",5.71,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2014",12.32,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2014",4.37,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2014",6.85,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2014",15.12,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2014",5.24,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2013",6.74,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2013",14.22,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2013",5.21,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2013",6.22,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2013",13.03,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2013",4.8,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2013",7.44,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2013",15.85,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2013",5.76,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2023",9.35,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2023",26.7,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2023",6.47,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2023",7.3,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2023",23.01,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2023",4.67,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2023",19.05,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2023",44.82,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2023",14.92,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2022",9.34,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2022",26.76,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2022",6.47,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2022",7.39,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2022",23.25,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2022",4.75,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2022",18.76,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2022",44.21,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2022",14.68,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2021",9.83,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2021",27.6,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2021",6.9,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2021",7.89,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2021",24.31,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2021",5.18,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2021",19.38,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2021",44.15,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2021",15.38,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2020",10.14,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2020",28.46,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2020",7.12,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2020",8.33,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2020",25.6,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2020",5.44,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2020",18.78,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2020",43.61,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2020",15.07,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2019",8.74,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2019",25.07,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2019",5.95,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2019",6.93,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2019",22.1,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2019",4.29,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2019",18.01,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2019",41.78,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2019",14.3,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2018",8.71,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2018",24.28,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2018",5.96,,,,
"Arab States","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2018",6.9,,,,
